title,label
"카카오게임즈 '에버소울' 추석 인사 ""행복한 한가위 보내세요""",0
각종 PC 게임에 찾아온 추석…손맛 즐기고 보상 받아볼까,0
"짧은 추석 연휴, 알차게 즐기려면? “게임 접속은 필수!”",0
토끼 던전·송편·복주머니…추석 연휴 찾아온 게임 이벤트,0
“추석엔 접속하세요”…게임사 ‘한가위 이벤트’ 뭐가 있지?,0
"[토픽]해외게임통신 382호, ""이번엔 통할까?...사이버펑크 2077 확장팩 발표""",0
"12일 롤드컵 조추첨…젠지-TES, T1-JDG ‘죽음의 조’ 나올까 [이주현의 로그인 e스포츠]",0
추석 맞이 '풍성' 게임사 주요 이벤트 살펴보니,0
故김정주 창업주 상속 마무리…부인 유정현 NXC 최대주주로,0
"데브시스터즈, 모바일 건설 시뮬레이션 '브릭시티' 공개",0
추석 연휴 귀성·귀경길 지루함 달랠 모바일 게임은?,0
올 추석 연휴 갈 곳 없다면?…가족과 함께 즐기는 게임 문화 행사,0
지붕 뚫린 환율에…해외 매출 높은 게임사들 ‘웃음’,0
"데브시스터즈, 신작 '브릭시티' 영상 게임스팟 '스와이프'서 공개",0
추석 선물도 비대면…'모바일 선물하기' 급증,0
영유아 하루 1시간 스마트폰…17%는 개인 폰 보유,0
[그래픽] 스마트폰·태블릿PC 영유아 이용 실태,0
"[슬기로운 통신생활②] 자급제 VS 이통사폰, 당신의 선택은?",0
"게임부터 금융까지, 잇따라 홍역 치르는 카카오계열사",0
"""아이폰14 사전주문 85%는 프로.. 15부턴 성능 더 차별화""",0
"[메타버스의 확장②]""화재발생!"" 위험상황 훈련…안전하게·실전처럼",0
"[가을 모바일 대전②]""손목 위 명의는 누구?""...'혈압' 갤워치 vs '체온' 애플워치8",0
[그래픽] 스마트폰·PC 방송프로그램 순이용자 비율,0
"애플·삼성, 2분기 무선이어폰 점유율 감소",0
[써보니] 카톡 분리도 안되는 '아이폰 e심'…속터지는 '1폰 2번호',0
"영유아 부모 70% ""일 방해 못하게 할 목적으로 스마트폰 보여줘""",0
명절 '효도폰' 최강자는 갤럭시A52s,0
"""어르신, 요즘 인터넷주소 없는 스미싱 문자 많으니 조심하세요""",0
"'다회용컵 사용 사업' SKT ""10개월간 서울서 컵 100만개 절약""",0
'좀 달라진 것 없어?'…애플도 삼성도 닮은 듯 다른 스마트폰 디자인,0
[주간IT템] 아이폰14 프로 라인업 혁신.. 카카오엔터 북미 확장,0
'오징어 게임의 날' 제정 결의안을 들고 포즈를 취한 참석자들,0
"""무료 주차장은 어디?"" 네카오, 추석 연휴 서비스 제공",0
추석 연휴 배달은 '계속'…라이더 위한 특별 혜택도,0
"머스크 ""트위터, 내부 고발자에 700만 달러 지불 문제있다""",0
"누구에겐 ‘여왕 폐하’, 또 누구에겐 ‘엄마’… 끝없는 '엘리자베스2세' SNS 추모 [디지털 & 라이프]",0
”카톡 좀 그만”…근로시간 외 반복 업무연락 막는다,0
네이버·카카오 추석 선물대첩…라방 켜고 추천·할인 경쟁,0
해외 거래소 찾아다니는 韓코인족…막을 수 있을까?,0
"무료주차장 어디? 네카오, 추석연휴 교통·도로 정보 제공",0
"한미약품 '롤론티스' 美 시판허가 승인… ""3조 시장 정조준""",0
"카카오표 메타버스 ‘컬러버스’, 어떤 모습일까",0
"알약 '독약' 만든 오탐지…보안업계선 ""그런 일, 흔해요""",0
문 여는 병원부터 무료 주차장까지...추석연휴 정보 한눈에,0
"추석이면 ‘며느라기’…카카오엔터, 연휴 웹툰 추천작 공개",0
"‘수리남’ 떴다…넷플릭스, 추석에 뭐볼까",0
"비트코인, 10% 올랐다...""달러 약세 전환 영향""",0
"네카오 웹툰, '만화강국' 日 덮쳤다",0
"홈초이스, 10일 밤 9시 추석 맞이 영화 '타워' 방영",0
"티빙 '청춘MT', 시상식 라인업 뽐내며 공개 직후부터 큰 호응",0
"[OTT레이더] 희망퇴직, 주식떡락, 집값폭등…짠한 코미디 ‘위기의 X’",0
[추석때 뭐보지②] 부모님과 대동단결 티빙 ‘임영웅 콘서트’·불타는 승부욕 웨이브 ‘배틀그램’,0
[추석때 뭐보지①] 넷플릭스 ‘수리남’·디즈니+ ‘피노키오’…신작 정주행,0
특별재난지역 선포돼도 5%만 통,0
(51) ‘이통사 중앙집권화’…韓 단일 표준 플랫폼 ‘위피’ 몰락 [김문기의 아이씨테크],0
"“터지면 대박” 게임사, 인디게임 투자 늘린다",0
[인터뷰] 최계영 KISDI 선임연구위원 “군사력 대신 기술력… 미래는 핵무기 대신 반도체다”,0
[영상] 2022년 한가위 보름달 떴다,0
구름 사이 흐린 달이지만,0
구름 사이 둥근 달,0
구름 사이로 보이는 둥근 달,0
100년 만에 가장 둥근 달입니다.,0
"국립어린이과학관, 11월 '2022 우주파일럿 미션캠프' 개최",0
과학적 원리로 정해지는 추석...2025년 추석은 황금연휴,0
3D 바이오프린팅으로 인공 암조직을 만들었다,0
오늘 100년 만에 '가장 둥근 보름달' 뜬다…이때가 하이라이트,0
"태풍, 외눈박이 괴물을 닮았다 [물에 관한 알쓸신잡]",0
“한가위 100년만의 가장 완벽한 월출”…‘쟁반 같이 둥근 달’ 뜬다,0
'집게 들고 마대에 한가득'…가을철 도토리·밤 무단 채취 기승,0
미세플라스틱이 해산물 번식·성장에 악영향,0
오늘은 소원 빌지만…15년 후엔 사람 사는 달[과학을읽다],0
"한미약품 '롤론티스' 미국 FDA 허가…""첫 글로벌 신약""(종합)",0
"추석 연휴 개인 노리는 해커들··· “백신으로 대응하라”는데, 뭘 어떻게?",0
"'러 우크라 침공' 벌써 반년…""8월까지 사이버 공격 1천123건""",0
"""임영웅 mp3 파일·택배 문자 함부로 누르지 마세요""",0
1년전과 너무 달라진 숫자…올 추석 밥상엔 ‘자산’ 걱정 가득 [디지털 & 라이프],0
[온라인 포토] 버스충돌후 산산이 부서진 페라리,0
"인도 타타그룹 '아이폰' 제조 타진… 테슬라, '삼백슬라' 눈앞 [美 증시 & IT]",0
‘던파’ 등 넥슨 게임13종에서 추석이벤트 실시,0
MMORPG 왕좌 자리 차지할 게임사는 어디? [막 오른 게임 신작 경쟁①],0
[게임위드인] 건축·물류·자동차 시장도 진출…게임 바깥으로 나온 게임 엔진,0
"KT, 건사협과 지하 통신시설 보호 위해 맞손",0
"SKT, 혼자서도 할인 받는 ‘요즘가족결합’ 출시",0
"'총대' 중심으로 똘똘 뭉친 '요즘 게이머들'…""더는 참지 않아""",0
"""3분 만에 승패 가리는 카드 게임 '마블스냅' 10월 18일 출시""",0
[겜별사] 복잡한 게임을 선호한다면 '대항해시대 오리진',0
"게임업계, 추석맞이 ‘이벤트 보따리’ 푼다",0
"""캡틴 아메리카와 블랙팬서가 등장하는 신작 게임 티저 발표""",0
"카카오게임즈, 성난 '말딸 아빠들' 다음주에 만나나",0
"""마블과 나이언틱의 만남...'마블 월드 오브 히어로즈' 공개""",0
요즘 개발자들…'이것' 배우러 다닌다,0
"[DD주간브리핑] 여왕의 서거, 한 시대의 종언…EU, 자이언트스텝 ‘합류’",0
"[댓글리뷰] 업무용 카톡, 아이폰에서는 안 된다?",0
"[메타버스의 확장③]""화학물질 유출 막아라"" 게임하듯 훈련",0
"[가을 모바일 대전③]갤버즈·에어팟, '2세대 프로' 맞대결",0
20년 세월 건너…추억의 게임들 메타버스로 재탄생,0
"애플, '아이폰14' 공개…韓 부품사, 누가 웃고 누가 울었나",0
"""어두운 곳에 가지말기""…학교에서 가르치는 성범죄 예방법 '하나 마나'",0
[슬기로운 통신생활③] 저렴이 알뜰폰 VS 결합할인 이통사,0
"""엄마 피싱 막고 걸음수까지 체크""…보안업계 '폰 돌봄' 경쟁",0
"""(아이폰)님, 접히는 폰 '플립'으로 갈아타실?""…삼성, 또 애플 도발",0
"스티브 잡스 막내딸 아이폰14 '저격'…""바뀐 게 없네""",0
"전통시장 떡집, 쿠팡이츠 입점 반년 만에 매출 2.6배↑",0
"KISA-서울여대, 개인정보보호 분야 전문 여성인재 양성 위해 맞손",0
스티브 잡스도 같은 생각이었을까… '아이폰14'  저격한 그의 막내 딸,0
"""초당 400만건 광고 매칭…누구에게 보여줄지 머신러닝이 판단하죠""",0
인니 한류 확인하는 박보균 장관,0
[크리에이터 이코노미] 1000억달러 잡아라…새 경제 생태계 뛰어드는 기업들,0
인도네시아 'KOREA 360' 살펴보는 박보균 장관,0
"루나 사태 이후 합맞추는 5대 거래소…키워드는 ""따로 또 같이""",0
"스티브잡스 딸 아이폰14 풍자..""바뀐게 없다""",0
영화 속 시각효과 어떻게?…‘언리얼 엔진’이 바꾼 VFX 기술,0
"""Z세대 잡아라""…네이버·카카오 '쇼트폼' 경쟁",0
“동의없는 통화 녹음 반대”vs“처벌법 반대”…진짜 여론은?[궁즉답],0
"파우누스글로벌, 법무법인 청음과 업무협약",0
"손흥민 손잡을 어린이는…KT, 플레이어 에스코트 선발",0
"스티브 잡스 막내 딸, 아이폰14 풍자... ""바뀐 게 없네""",0
삼성전자 “플립으로 갈아타라”… 애플에 또 도발,0
(52) ‘아이폰’…韓 3년을 못봤다 [김문기의 아이씨테크],0
디지털 세대 ‘잘파(Zα)’를 잡아라… 게임 마케팅 강화한 삼성·LG,0
아이폰14 VS 갤럭시Z4…통신사는 5G가입자 확보 기대감,0
특별재난지역 선포돼도 5%만 통신요금 감면,0
"난공불락 췌장암 공략하는 네오이뮨텍…""PR 확인, 종양 감소율 100%""",0
"중국 ""달에서 사상 6번째 새로운 광물 발견…창어석 명명""",0
"특구재단, 추석명절 맞아 사랑나눔 봉사활동 펼쳐",0
"ADD, 추석맞이 이웃돕기로 명절 온기 더해",0
"두달새 5배 오른 에스티큐브, 루머+차익실현 매물에 '털썩' [한재영의 바이오 핫앤드콜드]",0
사상 첫 ‘소행성 충돌 시험’ 보름 남았다,0
4조원 그리고 210만㎞…숫자로 보는 아르테미스 [김진원의 머니볼],0
"75만명 몰렸던 이회사, 모든직원 권고사직 통보…무슨일이 [더테크웨이브]",0
"뜨거워진 바다…역대급 태풍, 힌남노가 끝이 아니다[지구용]",0
신약개발 중 '간'에 치명적 물질을 알려준다,0
미세먼지가 폐암 일으키는 과정 찾았다,0
[일터 일침] 명절 앞두고 앉을 새 없이 바쁜 마트 판매직… '족저근막염' 주의하세요,0
위기 때 투자 늘리는 삼성·SK의 역발상 [MK위클리반도체],0
우주에서 본 ‘악몽의 여름’…두 호수의 엇갈린 운명,0
"[지금은 기후위기] 유럽, 올해 여름 가장 더웠다",0
골다공증 치료에 한걸음 더…,0
"""우주도 내꺼""…美, 우주안보 확보 나선다",0
"20주년 맞은 '마이너리티 리포트'…미래 예측, 얼마나 현실이 됐을까",0
"간암 생존기간 20개월 돌파한 HLB…""FDA 승인 가능성 99.9%"" 자신감",0
"""시댁에만 내려오면 속이 더부룩"" 혹시 나도 명절증후군일까 [헬시타임]",0
"경찰, FBI와 업무협약 추진...사이버범죄 국제공조 강화",0
"라이언 달, '오라클' 자바스크립트 상표 공개 전환 요구",0
"명절 취직 스트레스 60대도 마찬가지, IT 시니어 프로그램에 주목하는 이유",0
"고지전하는 BTC, 2만1000달러 다시 탈환…본격 회복세는 '글쎄'",0
"제네시스, 올 4분기 G90 연식변경 모델에 '레벨3'  자율주행 탑재",0
"MZ세대, 사이버도박 등 도박중독 급증세…""경제적 불평등 심화 영향""",0
"윤 대통령, 엘리자베스2세 여왕 장례식 참석키로",0
"뀡대신 닭?  달러는 너무 비싸고,  만만한 엔화… 8월 日 주식 매수 크게 늘어",0
"알트코인, 증권형 토큰으로 포함되면 어쩌나…가상자산거래소 수익원 축소 우려",0
“中 반격 카드 위협적… 美 ‘AI반도체’ 규제 실패할수도”,0
"메타, 차세대 'VR 헤드셋' 내달 공개…'적자 늪' 구세주 될까",0
"웹3와 디지털 자산 미래는?···델리오, 15일 코엑스서 발표",0
"인도에서 일어난 교통사고 때문에… 아마존, 경고음 안내는 ‘차 안전벨트’ 긴급 수거",0
"교육용 급성장에 노트북 시장 판도 '출렁'…업계, 라인업 다양화",0
[뉴테크 윤리]③ 신기술 발전한 해외 정책 동향은 어떨까,0
"데브시스터즈, 신작 ‘브릭시티’ 플레이 영상 공개",0
"[기획] '멸망전'부터 '아케인'까지…남은 추석 연휴, 게이머 추천 볼거리",0
"‘아키월드’ 선보인 보라(BORA), 하반기 블록체인 게임 쏟아낸다",0
"보라, 아키월드·버디샷 등 블록체인 게임 하반기 라인업 공세",0
글로벌 시장 공략하는 엔씨소프트…현지화 돕는 외국인 직원들,0
"""하이브리드 구조 E코어, 향후 출시 게임 성능도 높여 줄 것""",0
"화룡점'聽'…메타버스, 사운드에 달렸다",0
"갤Z4 vs 아이폰14, 누가 제왕에 오를까..메이트50 '복병'",0
"LG유플러스, U+스마트레이더 플랫폼 요양·공공시설 본격적 진출",0
"""가격도 비싼데 바뀐 게 없다?""…안팎서 비판받는 아이폰14",0
KT '디지코' 인재 확보…7개 부문 신입·인턴 모집,0
통신사가 만들었다고?…MZ세대 겨냥한 숨겨진 공간들,0
"한국, 전 세계 100여개국 중 '무선통신 공백' 가장 적어",0
카카오모빌리티 영향력 커진 택시노조...난감해진 투자자들 [시그널],0
5G 만족도 LTE보다 ↓…알뜰폰 가입자 만족도 가장 높아,0
"국립전파연구원, 우주전파재난 예측 AI 경진대회 개최",0
"야놀자클라우드, 'AWS 여행·호스피탈리티 컴피턴시' 획득",0
"[메타버스의 확장④]삼성도 주목한 산업 성장성…""2030년 대중화""",0
"LG전자, 헬스케어·모빌리티·메타버스 스타트업 키운다",0
[인터뷰] KT가 직접 설계한 IT섬이 있다?…IT서포터즈의 활약,0
"“쿵!” 넘어지면 바로 감지…LGU+ ‘스마트레이더’, 매출 200억 시장 연다",0
"KT ""디지털플랫폼 기술로 안전한 대한민국에 기여""",0
한밤 화장실 가던 독거노인 쓰러지자 SOS…LGU+ '스마트레이더',0
[ZD리뷰] 10만원대 '가성비' 건강관리 스마트워치...어메이즈핏 GTS 4 미니,0
"IT개발자 품귀에…KT, 서류전형 없이 면접만",0
"[단독] 레드오션 배달 시장…쿠팡이츠, 탈출구 찾는다",0
팬데믹 끝나자 시장 성장세 주춤…배달플랫폼 출혈경쟁 어려워져,0
호텔에 두고 간 VR헤드셋 ‘메타 퀘스트 프로’ 패키지 이미지 유출,0
[취재수첩] 정쟁 얼룩진 맹탕국감 우려…또 플랫폼으로 화살 겨눌라,0
"美 LA, 9월17일 '오징어 게임의 날' 제정…한국 콘텐츠 최초",0
"CJ포디플렉스, 美 4DX 17개관 신규 구축…글로벌 70% 점유",0
야놀자 클라우드 'AWS 인증'..여가 공간 디지털 전환 이끈다,0
"‘오징어 게임의 날’ 지정…美 LA, K-콘텐츠 기린다",0
한류 콘텐츠가 한 자리에 '하이커 그라운드',0
"""금붕어가 파란 하늘 나는줄""..갤럭시Z플립4 영상 화제",0
"LA시, 9월 17일은 ‘오징어 게임의 날’…한국 콘텐츠 최초",0
"NHN클라우드, KB국민은행 ‘KB One클라우드 이관사업’ 수주",0
[온라인 포토] SUV 선루프 밖으로 몸내민 아찔한 질주,0
"과기정통부, 소프트웨어 개발보안 공모전…내달 7일까지 접수",0
"과기정통부,‘소프트웨어(SW)개발보안 모범사례 공모전’ 개최",0
"인스타그램, 피드서 '리포스트' 기능 도입 검토",0
홈초이스 투자 영화 '육사오' 손익분기점 돌파,0
"KT, 27일까지 신입사원·채용전환형 인턴 채용",0
‘갤Z4 vs 아이폰14 vs 메이트50’ 한·미·중 전략폰 빅매치,0
[부고]손승현(우정사업본부장)씨 부친상,0
"‘e심’, 삼성페이·카톡 불안…편한 번호이동 열었지만 보완점도 상당",0
"美 LA ""9월17일은 오징어 게임의 날"" 선포",0
"KT, 신입 채용전환형 인턴 채용 14일 접수 시작",0
"오픈랜, 5G 사설망에 가장 적합한 네트워크",0
7번째 망사용료 법안… `넷플릭스 무임승차방지법` 발의한 윤영찬,0
"[스페셜리포트] 6G, 글로벌 각축전 시작",0
"4년 넘긴 방통위 vs 페이스북 소송전, 대법원은 '신중모드' 지속",0
[ET뷰]글로벌 6G 기술패권 경쟁 시작,0
"[스페셜리포트] 한국, 6G 예타 9000억원 도전",0
"과기정통부, 13일부터 소프트웨어 개발보안 공모전",0
"中 “무인 달 탐사선 창어 5호, 새로운 광물 발견”",0
"한미약품 백혈구장애 신약, FDA 벽 넘었다",0
"[IR52 장영실상] SK바이오팜, 뇌전증 치료제 '세노바메이트'",0
[부고] 손승현(과기정통부 우정사업본부장)씨 부친상,0
"두차례 미뤄진 '아르테미스'...NASA, 9월 3차 발사 시도",0
"""액체를 원자 단위에서 관찰"" 새 현미경 기술 개발",0
"차세대 전지 소재 실리콘 음극재, 추우면 잘 깨진다",0
"UNIST ""차세대 배터리용 실리콘 음극재, 추우면 쉽게 파괴돼""",0
"과기정통부, 우주전파재난 예측 AI 대회…내달 12일까지 접수",0
[지금은 과학] 추우면 잘 깨지는 배터리…해결책 있을까,0
"과기정통부, SW개발보안 모범사례 공모전 개최",0
"[ET테크리더스포럼]임종인 고려대 석좌 ""사이버 범죄 100% 막는것은 불가능...레질리언스 확보해야""",0
"시큐에버, '블록체인 기반 데이터 관리 플랫폼' 실증",0
"금융보안원, 사이버위협 분석대회 ‘FIESTA 2022’ 개최",0
금융권 최대 사이버침해 분석 대회 'FIESTA 2022' 16일 개최,0
"과기정통부, '소프트웨어 개발보안 모범 사례 공모전' 개최…""다음달 7일까지 접수""",0
"과기정통부, '소프트웨어 개발보안 모범사례 공모전' 개최",0
"中 ""美 정부가 대학 해킹…엄중 항의""",0
"락빗·콘티 RaaS 공격 탐지 500% '급증'…""통제할 수 없는 수준“",0
"'여왕 죽음'에 축배든 진행자…포클랜드 전쟁, 그리고 마라도나 [디지털 & 라이프]",0
13년째 '대한민국 실내건축대전' 후원… KCC글라스 정몽익 회장의 진심,0
"[주간 클라우드 동향/9월②] LG히다찌 인수한 아이티센, 클라우드에 집중",0
"깃허브 코파일럿, 개발자 생산성·만족도 높인다",0
"한계상황 몰리는 취약계층… 대출원금 50%이상 감면자, 3년만에 2배 급증",0
"NHN클라우드, KB국민은행  ‘KB One클라우드 이관사업’ 수주",0
[이슈진단+] 배로 늘어나는 SW 수업…교원 확보가 최대 관건,0
개발자 품귀 속 떠오른 '노코드'…국내 기술기업들도 주목 [IT돋보기],0
"""서머너즈 워 `IP파워` 키워라""… 컴투스, 글로벌시장 본격 공략",0
‘RPG만 게임인가’…새로운 장르 도전에 나선 게임사들 [막 오른 게임 신작 경쟁②],0
"""송균관대 고대로 모여라""…스타크래프트大 그럴듯하네 [아이티라떼]",0
"컴투스, 미국 유망 웹3 게임사 '게임플레이 갤럭시'에 시드 투자",0
"박지성과 함께 하는 'FIFA 23 런칭 쇼케이스', 14일까지 참가자 모집",0
"온라인 FPS게임 '서든어택', '2022 시즌4' 업데이트",0
"""해외시장 잡아라""…게임사, 콘솔게임 도전장",0
인디게임 생태계 육성에 팔 걷은 게임업계,0
'출시 3년' 5G 만족도 LTE보다 낮아…이용자 절반 이통사에 불만,0
"부산시-부산정보산업진흥원, 지스타 부산공동관 참가기업 모집",0
"'콜 오브 듀티: 모던 워페어 II 2022', 15일까지 베타 테스터 모집",0
"하반기 기대작 '에버소울', 추석맞이 특별 일러스트 공개",0
[차트-온라인]추석 연휴 버프 받은 '디아블로 2: 레저렉션'과 대전형 게임,0
"미소녀 건슈팅 '승리의 여신:니케', 고퀄 원화·게임성으로 글로벌 흥행 예고",0
추석 이후 신작 '총공세'...분위기 반전 노리는 게임사,0
입지 좁아지는 확률형 아이템…블리자드 이어 닌텐도도 삭제,0
"교보문고, 10인치로 커진 전자책 단말기 'sam10 Plus' 출시",0
"""5G가입자 늘리자""…이통3사, 아이폰14 사전예약 알림 '선물' 경쟁",0
"대구은행, 대구FC 경기 티켓 배포…IM뱅크 쿠폰함 활성화",0
"애플 전문가의 '일갈'..""아이폰14, 세분화 전략 실패""",0
"애플, 아이폰 'iOS16' 업데이트…'잠금화면 꾸미기' 내세워",0
'156 6666 6666' 중국 휴대전화번호 경매…시작가 27억원,0
올해 폴더블폰 출하량 1530만대 전망…성장세 '주춤',0
손목 위 전쟁 뜨겁다...스마트워치 뭐 살까?,0
"KAIST, '스마트폰 앱 켜면 전시물 내부투시' 증강현실 장치 개발",0
"DSCC, ""폴더블폰, 올해 판매량 1530만대""",0
온도센서 첫 탑재했는데...갤워치5·애플워치8 차이점은?,0
"코웨이, 美 IDEA 2022 디자인 어워드 수상",0
[포토] AIIA 조찬포럼 13일 성료,0
"메타, 차세대 VR 기기 유출…모습은?",0
"복지 사각지대 이웃 찾기…오산시, 카카오채널 '돌봄톡' 활성화",0
"[게시판] 다올저축은행, 'Fi 매일 정기적금' 특판",0
"인텔-브로드컴, 와이파이7 선점 ‘맞손’",0
"""보내기 취소된 메시지입니다""…이제 아이폰도 된다",0
"아이폰14 17% 인상 '한국만 봉?'..中 '동결', 日보다 비싸",0
"박보균 장관 ""K-컬처 세계적 인기는 희망·미래 때문""",0
"넷플릭스, 'OTT 쪼개팔기' 페이센스에 서비스중단 요청",0
"사피온 ‘X220’칩, 엔비디아 A2 대비 2.3배 빨라",0
“택시기사가 아닙니다. 파트너입니다” 상생적 혁신 택한 타다의 변신,0
전국민 절반 쓴 '티맵'…추모공원 제친 추석 인기장소 '이곳',0
"정보보호 우수사례 대상 공모, 내달 24일까지 접수",0
"""성행위 연기해달라""...아바타 친구의 돌변",0
"카카오, 중소 파트너 교육 프로그램 강화",0
"네카오, 메타버스 성범죄·AI 혐오표현 잡는다",0
"국토안전관리원 ""공동주택 하자분쟁 해결 도와드립니다""",0
"쿠팡 ""쿠팡이츠 매각설 사실무근...법적 대응할 것""",0
"스테이션3, '다방싸인'으로 통합 주거 플랫폼 도약",0
개인정보보호위원장 바뀐다…이르면 이달 임명,0
위성방송 스카이라이프에도 '키즈랜드' 선보여,0
“유튜버 보단 그냥 직장 열심히 다니는게”... 평균 소득 비교해보니,0
추석 티맵 이용자 546만명 돌파…인기 목적지 ‘공항’,0
샌드박스네트워크 커머스 플랫폼 새단장...“조나단부터 우영우 굿즈까지”,0
"LGU+, 인공지능 네트워크 자동화 기술 실증",0
"세탁특공대, 가을 맞이 9월 한 달 15% 할인",0
"HBO/HBO맥스, 에미상서 넷플릭스 눌렀다",0
넷플릭스 '오징어게임' 에미상 6관왕 쾌거,0
[단독] ‘망무임승차방지법’ 공청회 20일 개최…입법 탄력 받나,0
팬택 IP 사들인 '팬텍'…美서 LG전자에 특허 소송,0
"""유튜브, 한국 경제와 사회에 큰 기여""... 대표 5개 채널은?",0
"클래식 음악 전문 채널 토마토클래식, LG헬로비전 런칭",0
"SKT, SK브로드밴드 손잡고 양자암호 국제망 첫 상용화",0
‘메이드 인 아메리카’ 주문에 K바이오 긴장… 위탁생산 타격 우려,0
"신진 연구자 육성 돕는다...NST, '영 사이언티스트 사업' 연수성과교류회 개최",0
'콘택트렌즈 뒤집힘 알아내는 케이스' 고교생이 발명,0
"셀트리온 ‘베그젤마’ 임상 3상… ""오리지날과 생존·안전성 유사""",0
스마트폰으로 전시물 투시하는 AR 개발,0
"美 ""바이오도 미국우선"" 공식화…삼바·셀트리온 수출 타격 불가피",0
"""ABL바이오 신약 경쟁력 자신…새로운 항암 기술 11월 발표""",0
보폭 넓히는 셀트리온…ADC·이중항체 도전장,0
레모넥스 약물 전달기술에 사노피 '러브콜',0
[포토] SK바사 ‘스카이코비원’ 사전예약자 접종 시작,0
"KISIA, 정보보호 대상 공모 실시",0
[보안칼럼]해커의 블루오션 'IoT 취약점',0
"KISIA, 10월24일까지 '제21회 정보보호대상' 공모",0
정보보호산업 매출 13.4% ↑· 수출 8.5% ↑,0
국내 보안산업 13.4% 성장··· ‘황금기’ 왔지만 높은 내수 의존도 걱정,0
6년간 정부 주요 시스템 해킹 시도 56만건…중국發 '최다',0
KISA '정보보호 R&D 핵심기술 이전 설명회' 15일 개최,0
정보보호산업 매출 13.4% 증가..과기정통부,0
"KISA, '정보보호 R&D 핵심기술 이전 설명회' 연다",0
"KISA, 15일 '정보보호 R&D 핵심기술 이전 설명회' 개최",0
"국내 정보보호산업, 코로나19 상황 속 10%대 성장",0
"멘로시큐리티, 무료 보안 평가도구 ‘HEAT 체크’ 출시",0
"中 틱톡 AI에게 '김치', '한복' 그려보라고 시켰더니...  [디지털 & 라이프]",0
클립 드롭스에서 '볼트론' NFT 판매된다,0
"에스티이지, 'SaaS 서밋2022’ 참여",0
"두나무, 메타버스에서 '기후변화' 교육 제공",0
"[DD 퇴근길] 시청자 16억 시간 뺏은 오징어게임, 에미상 들다",0
"""아바타도 성범죄 대상""...법적 해석 확대돼야",0
"우간다 새마을금고중앙회, 법인설립 정부 승인",0
'디지털플랫폼정부' 도대체 뭘까?…해외는 개념부터 따진다 [데이터링],0
"‘왕의 귀환일까’… 삼성전자 올들어 최대폭 상승, 코스피도 65.26p↑ 폭발",0
"코어닥스 ""부산시-바이낸스·FTX 업무협약, 국내 가상자산 시장 성장 저해""",0
'공공 DaaS 시장' 뚫자…네이버·KT·NHN 국내 클라우드 '진출',0
"누리플렉스, 메타버스 플랫폼 ‘누리토피아’ 커뮤니티 채널 오픈",0
장관상 24점 시상 '제 10회 SW산업보호대상' 접수···다음달 7일 마감,0
"DIP - 엔젤게임즈, 인디게임 페스티벌 출품작 오는 16일까지 접수",0
"'프린세스 커넥트! 리:다이브', 3.5주년 기념 캠페인 실시",0
"DRX, 한국 팀 최초 '발로란트 챔피언스' 6위권 안착…4강 도전",0
게임에 공들이는 넷플릭스···‘구독자 감소’ 위기 넘을 수 있을까,0
컴투스 '크로니클' 매출 100억 원 돌파…'서머너즈워'보다 빨랐다,0
"헬로카봇 극장판4, 홍보대사로 마술사 최현우 위촉",0
조던과 함께 돌아온 'NBA 2K23' 글로벌 정식 출시,0
"국민 절반, 추석 연휴에 티맵 켰다…김포공항·에버랜드 인기",0
"KT, 데이터브릭스와 맞손…데이터·AI 솔루션 협업",0
"[일문일답] ""마이데이터 활용도 높인다...관련법 연내 통과 적극 추진""",0
"삼성 갤럭시A 'FUN 모드', 전 세계서 25억번 찍혔다",0
전세계 갤럭시A 사용자 25억회 사용했다…무슨 기능이길래?,0
"""홀대할 땐 언제고""…한국 거점 넓히는 애플, 네번째 매장 24일 오픈",0
[그래픽] 구글·메타 이용자의 타사 행태정보 수집 절차,0
"KT, 데이터브릭스와 전략적 파트너십 체결",0
'삼성 갤럭시A X 스냅' FUN모드 전세계 25억회 사용 돌파,0
"애플·구글, 신용카드 회사도 위협한다",0
"이재용, 글로벌 경영 행보 지속...이번주 재판 불출석",0
"""韓 판매가만 너무 과도한 것 아냐""…韓 애플팬의 '아이폰14 딜레마'",0
"'전력 소모 줄이고, 다시 쓰고'...가전 업계, 친환경 삼매경",0
"""애플, 내년 아이폰에 TSMC 최신형 A17 탑재""",0
"삼성전자, AR렌즈 ‘펀모드’ 활용 25억회 돌파",0
"아이폰14 프로 테스트해 봤더니…""GPU 성능 크게 향상""",0
"윤종인 개인정보위원장, 임기 1년 남기고 사임",0
"애플, 10월 신형 맥북 프로 출시…대만 협력사 생산 개시",0
"애플, '아이폰14' 배터리 교체 비용도 인상",0
CJ올리브네트웍스. 비마이프렌즈와 손잡는다…“팬덤 생태계 확장”,0
"“30분에 최대 1만건 테스트” SK C&C, 혁신 솔루션 출시",0
본격화되는 시급제 택시…타다 “택시대란 해소에 기여할 것”,0
"SKT, baro 요금제 이용고객에 추첨 통해 1500만원 경품 제공",0
"인권위 “쿠팡 물류센터 휴대전화 반입 제한, 차별 아냐”",0
'개인정보 불법수집' 구글·메타 과징금 총 1천억원,0
"느슨한 대문 탓에 이용자 정보유출, 5개 사업자 과징금·과태료",0
